Timestamp,Direction,Status,Source,Destination,Command,Length,Crc,Data
2019-04-11T18:09:39.585,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T18:09:39.605,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T18:10:01.503,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T18:10:01.623,Received,Valid,0x80,0xE4,0xF0,0xD2,0x63B3,0x03FFF04000200AA000000000000000000000000E0000000100000000001D45F3000000000000000000000000000000000000000000000000000000010000000100000000FFF14000200F5900000000000000000000000C0000000100000000001D4B89000000000000000000000000000000000000000000000000000000010000000100000000FFF240001F04B30000000000000000000000090000000100000000001D2BC7000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T18:10:04.663,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T18:10:04.673,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T18:10:04.703,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T18:10:04.833,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T18:10:04.843,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T18:10:04.973,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T18:10:05.085,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T18:10:08.686,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:10:08.746,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:10:08.946,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:10:08.966,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:10:38.681,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:10:38.731,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:10:38.951,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:10:38.971,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:10:39.193,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T18:10:39.323,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T18:10:39.593,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T18:10:39.604,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T18:11:01.502,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T18:11:01.622,Received,Valid,0x80,0xE4,0xF0,0xD2,0xFDDF,0x03FFF0400020100900000000000000000000000E0000000100000000001D4AE5000000000000000000000000000000000000000000000000000000010000000100000000FFF140002014C500000000000000000000000C0000000100000000001D507D000000000000000000000000000000000000000000000000000000010000000100000000FFF240001F09D70000000000000000000000090000000100000000001D30B3000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T18:11:04.662,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T18:11:04.682,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T18:11:04.802,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T18:11:04.812,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T18:11:04.932,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T18:11:05.062,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T18:11:05.172,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T18:11:08.662,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:11:08.722,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:11:08.962,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:11:08.982,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:11:38.653,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:11:38.706,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:11:38.966,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:11:38.986,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:11:39.166,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T18:11:39.276,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
