Timestamp,Direction,Status,Source,Destination,Command,Length,Crc,Data
2019-04-11T09:56:42.476,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T09:56:42.526,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T09:56:42.638,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T09:56:42.658,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T09:56:43.068,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T09:56:43.198,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T09:56:43.348,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T09:56:43.368,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T09:56:59.881,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T09:56:59.901,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T09:57:00.031,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T09:57:00.181,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T09:57:00.351,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T09:57:00.531,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T09:57:00.714,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T09:57:12.470,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T09:57:12.527,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T09:57:12.720,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T09:57:12.931,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T09:57:42.461,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T09:57:42.511,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T09:57:42.687,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T09:57:42.884,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T09:57:43.093,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T09:57:43.303,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T09:57:43.510,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T09:57:43.722,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T09:57:59.894,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T09:57:59.913,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T09:58:00.114,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T09:58:00.317,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T09:58:00.506,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T09:58:00.685,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T09:58:00.895,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T09:58:12.511,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T09:58:12.621,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T09:58:12.781,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T09:58:42.453,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T09:58:42.504,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T09:58:42.664,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T09:58:42.874,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T09:58:43.078,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T09:58:43.279,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T09:58:43.479,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T09:58:43.661,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T09:58:59.901,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T09:58:59.920,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T09:59:00.107,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T09:59:00.325,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T09:59:00.538,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T09:59:00.721,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T09:59:00.899,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T09:59:12.446,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T09:59:12.496,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T09:59:12.653,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T09:59:12.868,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T09:59:42.437,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T09:59:42.498,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T09:59:42.638,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T09:59:42.838,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T09:59:43.038,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T09:59:43.148,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T09:59:43.329,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T09:59:43.419,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T09:59:47.251,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T09:59:47.372,Received,Valid,0x80,0xE4,0xF0,0xD2,0x449B,0x03FFF0400015B13300000000000000000000000700000001000000000013D12C000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015B3DE00000000000000000000000500000001000000000013D490000000000000000000000000000000000000000000000000000000010000000100000000FFF2400014ED9500000000000000000000000100000001000000000013BEFF000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T09:59:59.900,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T09:59:59.920,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T10:00:00.100,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T10:00:00.290,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T10:00:00.481,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T10:00:00.661,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T10:00:00.841,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T10:00:12.439,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:00:12.489,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:00:12.641,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:00:12.831,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:00:42.424,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:00:42.485,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:00:42.798,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:00:43.158,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:00:43.529,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T10:00:43.891,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T10:00:47.250,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:00:47.370,Received,Valid,0x80,0xE4,0xF0,0xD2,0x73F4,0x03FFF0400015B69B00000000000000000000000700000001000000000013D61C000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015B94700000000000000000000000500000001000000000013D981000000000000000000000000000000000000000000000000000000010000000100000000FFF2400014F2DB00000000000000000000000100000001000000000013C3EB000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:00:59.989,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T10:01:00.009,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T10:01:00.362,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T10:01:00.726,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T10:01:01.059,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T10:01:01.402,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T10:01:01.746,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T10:01:12.599,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:01:12.649,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:01:12.974,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:01:13.306,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:01:42.810,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:01:42.871,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:01:43.012,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:01:43.022,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:01:43.418,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T10:01:43.549,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T10:01:43.750,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T10:01:43.760,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T10:01:47.255,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:01:47.377,Received,Valid,0x80,0xE4,0xF0,0xD2,0xF830,0x03FFF0400015BBEB00000000000000000000000700000001000000000013DAF7000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015BE9700000000000000000000000500000001000000000013DE5D000000000000000000000000000000000000000000000000000000010000000100000000FFF2400014F81800000000000000000000000100000001000000000013C8D7000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:01:47.770,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:01:48.145,Received,Valid,0x80,0xE4,0xF0,0xD2,0x2CAF,0x03FFF0400015BC0200000000000000000000000700000001000000000013DB0D000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015BEAE00000000000000000000000500000001000000000013DE72000000000000000000000000000000000000000000000000000000010000000100000000FFF2400014F81800000000000000000000000100000001000000000013C8D7000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:02:00.437,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T10:02:00.457,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T10:02:01.132,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T10:02:01.699,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T10:02:02.395,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T10:02:13.030,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:02:13.091,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:02:13.807,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:02:14.373,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:02:43.253,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:02:43.299,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:02:43.943,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:02:44.476,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T10:02:44.864,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T10:02:47.250,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:02:47.378,Received,Valid,0x80,0xE4,0xF0,0xD2,0xC4FB,0x03FFF0400015C15300000000000000000000000700000001000000000013DFE8000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015C40000000000000000000000000500000001000000000013E34E000000000000000000000000000000000000000000000000000000010000000100000000FFF2400014FD5500000000000000000000000100000001000000000013CDAE000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:02:47.782,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:02:48.455,Received,Valid,0x80,0xE4,0xF0,0xD2,0x745D,0x03FFF0400015C15300000000000000000000000700000001000000000013DFE8000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015C40000000000000000000000000500000001000000000013E34E000000000000000000000000000000000000000000000000000000010000000100000000FFF2400014FD6C00000000000000000000000100000001000000000013CDC3000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:03:00.888,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T10:03:00.908,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T10:03:01.585,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T10:03:02.283,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T10:03:02.839,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T10:03:03.200,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T10:03:13.469,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:03:13.527,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:03:14.223,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:03:14.973,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:03:43.685,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:03:43.741,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:03:44.280,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:03:44.739,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T10:03:45.252,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T10:03:47.251,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:03:47.378,Received,Valid,0x80,0xE4,0xF0,0xD2,0x7303,0x03FFF0400015C6A400000000000000000000000700000001000000000013E4C3000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015C95200000000000000000000000500000001000000000013E82A000000000000000000000000000000000000000000000000000000010000000100000000FFF2400015028600000000000000000000000100000001000000000013D29A000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:03:47.774,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:03:48.158,Received,Valid,0x80,0xE4,0xF0,0xD2,0x3D49,0x03FFF0400015C6BB00000000000000000000000700000001000000000013E4D8000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015C96900000000000000000000000500000001000000000013E83F000000000000000000000000000000000000000000000000000000010000000100000000FFF2400015028600000000000000000000000100000001000000000013D29A000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:04:01.344,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T10:04:01.366,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T10:04:01.945,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T10:04:02.308,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T10:04:02.702,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T10:04:03.085,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T10:04:13.894,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:04:13.954,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:04:14.621,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:04:15.326,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:04:44.119,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:04:44.170,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:04:44.411,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:04:44.422,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:04:44.714,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T10:04:44.836,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T10:04:45.099,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T10:04:45.110,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T10:04:47.248,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:04:47.369,Received,Valid,0x80,0xE4,0xF0,0xD2,0xD6BD,0x03FFF0400015CC0C00000000000000000000000700000001000000000013E9B3000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015CEBB00000000000000000000000500000001000000000013ED1B000000000000000000000000000000000000000000000000000000010000000100000000FFF2400015078C00000000000000000000000100000001000000000013D771000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:05:01.792,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T10:05:01.813,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T10:05:01.923,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T10:05:01.943,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T10:05:01.964,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T10:05:02.095,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T10:05:02.215,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T10:05:14.335,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:05:14.386,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:05:14.647,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:05:14.658,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:05:44.546,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:05:44.608,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:05:45.263,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:05:45.960,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T10:05:46.473,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T10:05:47.252,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T10:05:47.374,Received,Valid,0x80,0xE4,0xF0,0xD2,0x43C8,0x03FFF0400015D17400000000000000000000000700000001000000000013EEA3000000000000000000000000000000000000000000000000000000010000000100000000FFF1400015D42500000000000000000000000500000001000000000013F20D000000000000000000000000000000000000000000000000000000010000000100000000FFF24000150CC100000000000000000000000100000001000000000013DC5D000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T10:06:02.154,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T10:06:02.384,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T10:06:02.745,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T10:06:03.095,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T10:06:03.445,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T10:06:03.787,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T10:06:14.597,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:06:14.647,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:06:14.968,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:06:15.318,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:06:44.590,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T10:06:44.640,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T10:06:44.950,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T10:06:45.280,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T10:06:45.611,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T10:06:45.952,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
